,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 20:19:17.861213,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:18.074163,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:18.270946,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:18.471339,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:18.681327,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:18.893938,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:19.101773,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:19.310575,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:19.511117,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:19.712971,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:19.920601,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:20.133752,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:20.329987,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:20.530706,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:20.744175,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:20.940964,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:21.153516,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:21.362431,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:21.571228,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:21.771687,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:21.981133,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:22.193914,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:22.390611,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:22.603783,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:22.804097,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:23.000954,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:23.214401,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:23.422660,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:23.625112,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:23.832335,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:24.041607,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:24.241421,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:24.450617,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:24.651564,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:24.861652,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:25.063816,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
